"시설명","일련번호","시설키","종목시설명","종목시설키","종목명","종목키","위치","면적(㎡)","규격","연면적(㎡)","문의전화","수용인원(정원)","이용대상","이용기간","이용시간","이용료(원)","용도","비고","대관링크주소","이미지파일","선별방법(선착순-1,추첨순-2)","유의사항","이용단위"
"관악구민운동장","76","GA10014PUMU","테니스장","GA10014PUMU104","테니스","TN","","","1043.02","02-2081-2661","","1043.02","","관악구민 및 타지역주민","휴장일:설날, 추석 연휴기간 및 신정","06:00~22:00","1시간","","- 전화예약 또는 현장접수 - 레슨문의 안내전화 : 02)2081-2661, 018-358-0122 - 라이트시설은 부가세 제외 - 사용료 할증 : 사용시간 초과 시 초과시간당 사용료의 50%","http://www.gwanakgongdan.or.kr/download/WEB_BUS/1262002593.JPG","면이용 및 강습","","(1면 주간) 평일:4,400원, 주말:6,600원 (부가세 포함) (1면 야간) 평일11,000원, 주말:11,000원 (부가세 포함)"
"관악구민체육센터","77","GA10015PUMU","스쿼시장","GA10015PUMU101","스쿼시","SQ","지하2층","","","","","","","","","","","","","http://www.gwanakgongdan.or.kr/download/WEB_BUS/1261644856.jpg","","",""
"관악구민체육센터","78","GA10015PUMU","수영장","GA10015PUMU102","수영","SW","지하1층","","","","","","","","","","","","","http://www.gwanakgongdan.or.kr/download/WEB_BUS/1261644878.jpg","","",""
"마곡레포츠센터","1325","GS10039PUMU","세미나실","GS10039PUMU107","요가","YG","지상 1층","","","","","","","","","","","","","","","",""
"관악구민체육센터","80","GA10015PUMU","대체육관","GA10015PUMU104","농구","BK","지상2층","","","","02-875-1188","","","","주간 06:00 - 18:00, 야간 18:00 - 23:00","체육경기 60,000원, 기타행사 350,000원","체육경기 및 기타행사","","http://www.gwanakgongdan.or.kr/rent/rent_period.php?comcd=KWAN_AK01","http://www.gwanakgongdan.or.kr/download/WEB_BUS/1261645068.jpg","","1. 기본전용 사용시간 : 2시간 기준 2. 기본전용사용시간을 초과하여 사용할 경우 1시간 추가 시 마다      기본사용료의 50%(평일 주간 기준 30,000원)를 부과하고,      1시간 미만은 1시간으로 본다. 3. 토ㆍ일ㆍ공휴일은 평일의 3할 가산, 야간사용은      해당 주간사용료에 3할을 가산함.     (주간 06:00 - 18:00, 야간 18:00 - 23:00) 4. 부가세별도","2시간"
"관악구민체육센터","81","GA10015PUMU","소체육관","GA10015PUMU105","댄스","DA","지상2층","","","","","","","","","","","","","http://sports.seoul.go.kr//images/img_ground/DA7.jpg","","",""
"관악구민체육센터","82","GA10015PUMU","다목적실","GA10015PUMU106","요가","YG","지상2층","","","","","","","","","","","","","http://www.gwanakgongdan.or.kr/download/WEB_BUS/1261645092.jpg","","",""
"관악구민체육센터","83","GA10015PUMU","3층강당","GA10015PUMU107","에어로빅","AE","지상3층","","","","","","","","","","","","","http://www.gwanakgongdan.or.kr/download/WEB_BUS/1261645370.jpg","","",""
"관악구민체육센터","84","GA10015PUMU","헬스장","GA10015PUMU108","헬스","HE","지상3층","","","","","","","","","","","","","http://www.gwanakgongdan.or.kr/download/WEB_BUS/1261645357.jpg","","",""
"관악구민체육센터","85","GA10015PUMU","유아교육실","GA10015PUMU109","유아체능단(분기별)","KS","지상1층","","","","","","","","","","","","","http://www.gwanakgongdan.or.kr/download/WEB_BUS/1261645041.jpg","","",""
"송파시각장애인축구","1257","SP10569QUHF","축구장","SP10569QUHF101","축구","SO","","684","인조잔디, ","","02-2202-8144","","장애인","","","","","관람석332석, 샤워실1동, 화장실 4개,탈의실,휴게실,세면장","","http://sports.seoul.go.kr//images/img_ground/SC.jpg","","",""
"삼육재활체육관","1258","GG10570QUHF","수영장","GG10570QUHF101","수영","SW","","583.2","25M 5개 레인, 유아전용풀 및 사우나","","","","","","","","","","","http://sports.seoul.go.kr//images/img_ground/AQ.jpg","","",""
"삼육재활체육관","1259","GG10570QUHF","헬스장","GG10570QUHF102","헬스","HE","","148.5","30여개의 운동기구와 유산소 운동기구","","","","","","","","","","","http://sports.seoul.go.kr//images/img_ground/HE2.jpg","","",""
"난지물재생센터","1260","GG10571QURF","테니스장","GG10571QURF101","테니스","TN","","","","","02-300-8508~9","","","","09:00 ~ 18:00 (동절기 : 09:00 ~ 17:00)/평일 12:00~13:00까지는 직원 체육활동 시간으로 체육시설 이용불가 (단, 직원 체육활동이 없을 경우 예약 가능)","","","","http://nanji.seoul.go.kr/preengage/preengage02_01.html","","인터넷으로 온라인신청 또는 전화예약 및 방문접수"," 승용차 자율요일제 시행에 따라 위반 차량은 출입을 통제","1회 이용시간은 2시간 이내로 합니다.(단, 당일 예약이 없을 경우 연장 가능)"
"관악제2구민운동장","86","GA10016PUMU","축구장","GA10016PUMU101","축구","SO","","6294","운동장 2200㎡, 55m × 40m","6294","02-880-3508","","","연중무휴","◎06:00~20:00(일출, 일몰시간 고려 조정가능) 1. 06:00~18:00(총6회) ①06:00~08:00②08:00~10:00③10:00~12:00 ④12:00~14:00⑤14:00~16:00⑥16:00~18:00  2. 07:00~18:00(총5회) ①07:00~09:00②09:00~11:00③11:00~13:00 ④13:00~15:00⑤15:00~17:00 ","무료","","관람석, 주차장, 간이체육시설등","","http://www.gwanak.go.kr/FCKUpload/Image/No.2Ground/%5EED%5E99%5E88%5EED%5E94%5EBC%5EEA%5EB2%5E8C%5EEC%5E9E%5EAC%5EEC%5E9A%5EA9%5EEC%5EA0%5E9C2%5EEA%5EB5%5EAC%5EEB%5EAF%5EBC%5EEC%5E9A%5EB4%5EEB%5E8F%5E99%5EEC%5E9E%5EA5%5EEC%5E82%5EAC%5EEC%5EA7%5E84.JPG","1. 추첨방법(신청상황에 따라 변경) ①번호표 추첨에 의한 일괄 추첨 ②시간대별 추첨 ③컴퓨터 프로그램 추첨 2. 일시 : 매월 20일 14시 (20일이 국·공휴일, 토요일인 경우 다음 첫 근무일)","1. E-mail(전자우편)-문화체육과 메일주소 : munwha4@ga.go.kr 2. FAX-문화체육과 팩스번호 : 02)880-3780 3. 방문-문화체육과 위치 : 관악로462(봉천동 1570-1)관악구청 4층 (지하철 서울대입구역 3번출구 서울대 방향 200m) ○매월 4일에서 18일까지(15일간) 위 신청방법으로 다음달 예약신청 - 동일 시간대 신청자 복수의 경우 추첨(주말,공휴일 예약시 필히 추첨 참석요망) - 단수의 경우 예약 확정 ○추첨 당일 - 아래 추첨 방식에 의해 진행 ○추첨 후 잔여분 신청 - 위 신청방법에 의함 - 잔여분의 경우 시간대 연장 또는 추가 예약 가능 - 참가자격 제한없음 ","2시간"
"신림체육센터","87","GA10017PUMU","수영장","GA10017PUMU101","수영","SW","지상1층","","","","","","","","","","","지상1층 접수처, 프로샵,찜질방,사물함","","http://www.gwanakgongdan.or.kr/download/WEB_BUS/1261978384.jpg","","",""
"신림체육센터","88","GA10017PUMU","생활체육실","GA10017PUMU102","에어로빅","AE","지상2층","","","","","","","","","","","","","http://www.gwanakgongdan.or.kr/download/WEB_BUS/1261979273.jpg","","",""
"신림체육센터","89","GA10017PUMU","헬스장","GA10017PUMU103","헬스","HE","지상3층","","2,3층 총222개 설치","","","","","","","","","","","http://www.gwanakgongdan.or.kr/download/WEB_BUS/1261979896.jpg","","",""
"노원구민체육센터","1326","NW10058PUMU","아기스포츠단","NW10058PUMU106","유아체능단(분기별)","KS","지상1층","","","","","","","","","","","","","","","",""
"강북구민운동장","91","GB10018PUMU","축구장","GB10018PUMU101","축구","SO","","110x64","국제공식규격","","02-944-2914","","","연중무휴","06:00~22:00","55000원","체육행사","매점,샤워실,락카룸","http://www.gangbukcmc.seoul.kr/sports/group03/page01.php","http://www.gangbukcmc.seoul.kr/sports/images/group07/stadinfo_04.gif","배정순위접수/제출서류 : 팀등록 접수시 회원명부, 주민등록증사본 *신청서작성(사용료 납부 후 허가서 교부) ","1시간 초과시 기준액 50%가산 / 주말·공휴일 평일이용료의 30%가산 / 야간 사용료(06~08시,18시~22시)는 당일 주간 사용료의 30%가산**운동장 개방시간 중 조깅, 농구, 배드민턴 등 가족단위 생활체육 무료 이용 **","2시간"
"강북구민운동장","92","GB10018PUMU","족구장","GB10018PUMU102","족구","FV","","3.5x15","2면","","02-944-2914","","","연중무휴","06:00~22:00","4000원","","","http://www.gangbukcmc.seoul.kr/sports/group03/page01.php","http://www.gangbukcmc.seoul.kr/sports/images/group07/stadinfo_04.gif","배정순위접수/제출서류 : 팀등록 접수시 회원명부, 주민등록증사본 *신청서작성(사용료 납부 후 허가서 교부) ","1시간 초과시 기준액 50%가산 / 주말·공휴일 평일이용료의 30%가산 / 야간 사용료(06~08시,18시~22시)는 당일 주간 사용료의 30%가산**운동장 개방시간 중 조깅, 농구, 배드민턴 등 가족단위 생활체육 무료 이용 **","1시간"
"강북구민운동장","93","GB10018PUMU","농구장","GB10018PUMU103","농구","BK","","","2개소","","","","","","","","","","","","","",""
"강북구민운동장","94","GB10018PUMU","조깅트랙","GB10018PUMU104","조깅/워킹","JO","","","420m","","","","","","","","","","","http://www.gangbukcmc.seoul.kr/sports/images/group07/stadinfo_03.gif","","",""
"근로청소년복지관","1327","GG10161PUEF","에어로빅장","GG10161PUEF104","에어로빅","AE","","","","","","","","","","","","","","","","",""
"잠실종합사회복지관","1347","SP10486QUWC","111111111","SP10486QUWC102","검도","JF","1111111111","","","","","","","","","","","","","","","",""
"사당문화회관","1330","DJ10010PUMU","아웃도어","DJ10010PUMU103","인라인","IN","각 프로그램별 장소","","","","","","","","","","","","","http://sports.seoul.go.kr//images/img_ground/OD.jpg","","",""
"서대문청소년수련관","1337","SM10525QUYC","다목적실","SM10525QUYC106","에어로빅","AE","","","","","","","","","","","","","","","","",""
"강북청소년수련관","1345","GB10503QUYC","지하다목적홀","GB10503QUYC108","댄스","DA","","","","","","","","","","","","","","","","",""
"잠실종합사회복지관","1348","SP10486QUWC","22222222222","SP10486QUWC103","배드민턴","BM","222222222222","","","","","","","","","","","","","","","",""
"강북웰빙스포츠센터","95","GB10019PUMU","수영장","GB10019PUMU101","수영","SW","2층","832.5","25m x 6레인, 유아전용풀","832.5","02-944-2914","","","","평일:06:00~22:00 / 토:06:00~18:00 / 일:08:00~17:00","평일 : 250000원 / 주말·공휴일 : 325000원","체육행사","탈의실, 파우더 룸, 체온회복실","http://www.gangbukcmc.seoul.kr/sports/group04/page01.php","http://www.gangbukcmc.seoul.kr/sports/images/group03/wpool_01.jpg","선착순","1시간 초과시 기준액 50%가산 /행사리허설을 위한 시설사용은 기준액의 50% 측정","3시간"
"강북웰빙스포츠센터","96","GB10019PUMU","헬스장","GB10019PUMU102","헬스","HE","1층","315","유산소3종, 웨이트23종, 체지방분해기4대, 분석기1대","","","","","","평일:06:00~22:00 / 토:06:00~18:00 / 일:08:00~17:00","","","","","http://www.gangbukcmc.seoul.kr/sports/images/group03/whealth_01.gif","선착순","",""
"강북웰빙스포츠센터","97","GB10019PUMU","스쿼시장","GB10019PUMU103","스쿼시","SQ","2층","199.6","국제규격코트 3면","","","","","","평일:06:00~22:00 / 토:06:00~18:00 / 일:08:00~17:00","","","","","http://www.gangbukcmc.seoul.kr/sports/images/group03/squash_01.gif","선착순","",""
"강북웰빙스포츠센터","98","GB10019PUMU","에어로빅장","GB10019PUMU104","에어로빅","AE","1층","150.5","","150.5","02-944-2914","","","","평일:06:00~22:00 / 토:06:00~18:00 / 일:08:00~17:00","평일 : 50000원 / 주말·공휴일 : 65000원","행 사","","","http://www.gangbukcmc.seoul.kr/sports/images/group03/aerobics_01.gif","선착순","1시간 초과시 기준액 50%가산 / 행사리허설을 위한 시설사용은 기준액의 50% 측정","3시간"
"강북웰빙스포츠센터","99","GB10019PUMU","다목적체육관","GB10019PUMU105","배드민턴","BM","2층","723.8","배드민턴 코트 5면, 탁구대 12개, 검도타격대, 태권도 보호대·매트 144개, 요가매트 60개","723.8","02-944-2914","","","","평일:06:00~22:00 / 토:06:00~18:00 / 일:08:00~17:00","평일 : 100000원 / 주말·공휴일 : 130000원","체육행사","","http://www.gangbukcmc.seoul.kr/sports/group04/page01.php","http://www.gangbukcmc.seoul.kr/sports/images/group03/totalroom_01.gif","선착순","1시간 초과시 기준액 50%가산 / 행사리허설을 위한 시설사용은 기준액의 50% 측정","3시간"
"강북웰빙스포츠센터","100","GB10019PUMU","종합체육관","GB10019PUMU106","배드민턴","BM","3층","1458.4","접이식 가변무대, 배드민턴 코트 9면, 농구·배구·풋살코트 각 1면, 전자식 전광판","1458.4","02-944-2914","","","","평일:06:00~22:00 / 토:06:00~18:00 / 일:08:00~17:00","평일 : 150000원 / 주말·공휴일 : 195000원","체육행사","","http://www.gangbukcmc.seoul.kr/sports/group04/page01.php","http://www.gangbukcmc.seoul.kr/sports/images/group03/bigroom_01.gif","선착순","1시간 초과시 기준액 50%가산 / 행사리허설을 위한 시설사용은 기준액의 50% 측정","3시간"
"중구회현체육센터","209","JG10045PUMU","헬스장","JG10045PUMU102","헬스","HE","3층","532.08","유산소기구 40대(런닝머신 25대), 웨이트트레이닝 20대, 근육이완기 5대, 체성분측정기 1대 ","","","","","","","","","","","http://sports.seoul.go.kr//images/img_ground/HE16.jpg","","",""
"중구회현체육센터","210","JG10045PUMU","골프장","JG10045PUMU103","골프","GF","4층,5층","617.9","4,5층 25m, 각 6개 타석, 자동타석기 12대","","","","","","","","","","","http://sports.seoul.go.kr//images/img_ground/GF8.jpg","","",""
"중구회현체육센터","211","JG10045PUMU","다목적체육관","JG10045PUMU104","요가","YG","","169.58","요가, 댄스스포츠, 필라테스, 밸리댄스 등 ","","","","","","","","","","","","","",""
"충무아트홀스포츠센터","212","JG10046PUMU","다목적체육관","JG10046PUMU101","유아체육(월단위)","CP","지하2층","545.37㎡","","545.37","02-2230-6702","","소규모 체육행사,유아체육,댄스","","","92000","담당자와 전화후 대관","지하3,4층 주차장(181대)","","http://sports.seoul.go.kr//images/img_ground/SC12.jpg","선착순","운동이외의 행사진행,장비대여 추가,인원이 다수 이용하실경우 기본 대관료 30% 추가","1시간기준"
"충무아트홀스포츠센터","213","JG10046PUMU","에어로빅장","JG10046PUMU102","에어로빅","AE","지하2층","247.9","","247.9","02-2230-6702","","소규모 체육행사,유아체육,댄스","","","92000","담당자와 전화후 대관","","","","선착순","운동이외의 행사진행,장비대여 추가,인원이 다수 이용하실경우 기본 대관료 30% 추가","1시간기준"
"충무아트홀스포츠센터","214","JG10046PUMU","수영장","JG10046PUMU103","수영","SW","지하1층","1,337.34㎡","총 11 레인(성인8유아3) ","","","","","","","","","샤워실,회원접수실","","http://sports.seoul.go.kr//images/img_ground/SW14.jpg","","",""
